guy,total,name,county,firstName,lastName,place
Steward of Aldeby cell,80.0,Norwich Cathedral,NORFOLK,Steward,of,Aldeby
John Crosse receiver for Aldeby cell,240.0,Norwich Cathedral,NORFOLK,John,Crosse,
George Wynston steward and bailiff of Frenge,140.0,Norwich Cathedral,NORFOLK,George,Wynston,Frenge
Hugh Haryson bailiff,480.0,Norwich Cathedral,NORFOLK,Hugh,Haryson,
John Corbett steward,240.0,Norwich Cathedral,NORFOLK,John,Corbett,
George Rawlegh steward,160.0,Clattercote Priory,OXFORDSHIRE,George,Rawlegh,
William Bowers bailiff,192.0,Clattercote Priory,OXFORDSHIRE,William,Bowers,
Duke of Suffolk chief steward,800.0,Bermondsey Abbey Cluniacs,SURREY,Duke,of,Suffolk
Richard Hill substeward,240.0,Bermondsey Abbey Cluniacs,SURREY,Richard,Hill,
William Harrys bailiff and receiver ,1600.0,Bermondsey Abbey Cluniacs,SURREY,William,Harrys,
William Percy auditor,480.0,Bermondsey Abbey Cluniacs,SURREY,William,Percy,
Robert Lame steward,120.0,Bermondsey Abbey Cluniacs,SURREY,Robert,Lame,
Richard Highame steward,240.0,Bermondsey Abbey Cluniacs,SURREY,Richard,Highame,
Anthony Gilbert steward,320.0,Bermondsey Abbey Cluniacs,SURREY,Anthony,Gilbert,
Collector,24.0,Canterbury Cathedral Priory,KENT,Collector,,
Steward of the court,80.0,Canterbury Cathedral Priory,KENT,Steward,of,
Collector of rent,240.0,Canterbury Cathedral Priory,KENT,Collector,of,
Receiver,192.0,Canterbury Cathedral Priory,KENT,Receiver,,
Receivers,1600.0,Canterbury Cathedral Priory,KENT,Receivers,,
Monkton receiver,706.0,Canterbury Cathedral Priory,KENT,Monkton,receiver,
Collector,1440.0,Canterbury Cathedral Priory,KENT,Collector,,
Receiver,400.0,Canterbury Cathedral Priory,KENT,Receiver,,
Receiver,800.0,Canterbury Cathedral Priory,KENT,Receiver,,
Receiver,908.0,Canterbury Cathedral Priory,KENT,Receiver,,
Receiver,480.0,Canterbury Cathedral Priory,KENT,Receiver,,
Receiver,120.0,Canterbury Cathedral Priory,KENT,Receiver,,
Receiver,120.0,Canterbury Cathedral Priory,KENT,Receiver,,
Receiver,80.0,Canterbury Cathedral Priory,KENT,Receiver,,
Seasalter bedell,25.0,Canterbury Cathedral Priory,KENT,Seasalter,bedell,
Receiver,640.0,Canterbury Cathedral Priory,KENT,Receiver,,
Receiver,480.0,Canterbury Cathedral Priory,KENT,Receiver,,
Receiver,120.0,Canterbury Cathedral Priory,KENT,Receiver,,
Receiver,960.0,Canterbury Cathedral Priory,KENT,Receiver,,
Receiver,800.0,Canterbury Cathedral Priory,KENT,Receiver,,
Receiver,48.0,Canterbury Cathedral Priory,KENT,Receiver,,
Court steward,40.0,Canterbury Cathedral Priory,KENT,Court,steward,
Receiver,992.0,Canterbury Cathedral Priory,KENT,Receiver,,
Mersham receiver,560.0,Canterbury Cathedral Priory,KENT,Mersham,receiver,
Receiver,80.0,Canterbury Cathedral Priory,KENT,Receiver,,
Hollingbourne receiver,1280.0,Canterbury Cathedral Priory,KENT,Hollingbourne,receiver,
Receiver,1280.0,Canterbury Cathedral Priory,KENT,Receiver,,
Receiver,368.0,Canterbury Cathedral Priory,KENT,Receiver,,
Receiver,720.0,Canterbury Cathedral Priory,KENT,Receiver,,
Receiver,794.5,Canterbury Cathedral Priory,KENT,Receiver,,
Receiver,1200.0,Canterbury Cathedral Priory,KENT,Receiver,,
Receiver,720.0,Canterbury Cathedral Priory,KENT,Receiver,,
Receiver,80.0,Canterbury Cathedral Priory,KENT,Receiver,,
Steward,400.0,Canterbury Cathedral Priory,KENT,Steward,,
Receiver,120.0,Canterbury Cathedral Priory,KENT,Receiver,,
Court steward,160.0,Canterbury Cathedral Priory,KENT,Court,steward,
Receiver,480.0,Canterbury Cathedral Priory,KENT,Receiver,,
Court steward,240.0,Canterbury Cathedral Priory,KENT,Court,steward,
Receiver,1920.0,Canterbury Cathedral Priory,KENT,Receiver,,
Court steward,192.0,Canterbury Cathedral Priory,KENT,Court,steward,
Court steward,192.0,Canterbury Cathedral Priory,KENT,Court,steward,
Court steward,120.0,Canterbury Cathedral Priory,KENT,Court,steward,
Receiver,480.0,Canterbury Cathedral Priory,KENT,Receiver,,
Receiver,52.0,Canterbury Cathedral Priory,KENT,Receiver,,
Court steward,240.0,Canterbury Cathedral Priory,KENT,Court,steward,
Receiver,880.0,Canterbury Cathedral Priory,KENT,Receiver,,
Court steward,80.0,Canterbury Cathedral Priory,KENT,Court,steward,
Receiver,192.0,Canterbury Cathedral Priory,KENT,Receiver,,
Court steward,20.0,Canterbury Cathedral Priory,KENT,Court,steward,
Court steward,200.0,Canterbury Cathedral Priory,KENT,Court,steward,
Court steward,720.0,Canterbury Cathedral Priory,KENT,Court,steward,
Bailiff,1600.0,Canterbury Cathedral Priory,KENT,Bailiff,,
Court steward,160.0,Canterbury Cathedral Priory,KENT,Court,steward,
Receiver,640.0,Canterbury Cathedral Priory,KENT,Receiver,,
Court steward,160.0,Canterbury Cathedral Priory,KENT,Court,steward,
Court steward,80.0,Canterbury Cathedral Priory,KENT,Court,steward,
Receiver,240.0,Canterbury Cathedral Priory,KENT,Receiver,,
Court steward,192.0,Canterbury Cathedral Priory,KENT,Court,steward,
Receiver,640.0,Canterbury Cathedral Priory,KENT,Receiver,,
Court steward,160.0,Canterbury Cathedral Priory,KENT,Court,steward,
Receiver,480.0,Canterbury Cathedral Priory,KENT,Receiver,,
John Hales chief steward,6400.0,Canterbury Cathedral Priory,KENT,John,Hales,
Christopher Hales high court steward,637.0,Canterbury Cathedral Priory,KENT,Christopher,Hales,
Richard Engeham marshal of the archbishop,2480.0,Canterbury Cathedral Priory,KENT,Richard,Engeham,
Humphrey Gay auditor,3200.0,Canterbury Cathedral Priory,KENT,Humphrey,Gay,
Humphrey Gay bailiff,800.0,Canterbury Cathedral Priory,KENT,Humphrey,Gay,
Gatekeeper of the monastery court,1280.0,Canterbury Cathedral Priory,KENT,Gatekeeper,of,
Gatekeeper of the monastery church,640.0,Canterbury Cathedral Priory,KENT,Gatekeeper,of,
Gatekeeper of the archbishop's palace,180.0,Canterbury Cathedral Priory,KENT,Gatekeeper,of,
"Receiver in Norf, Suff, Oxon, Essex, Surr",4800.0,Canterbury Cathedral Priory,KENT,Receiver,in,Norf
John White bailiff,40.0,Burtle Moor,SOMERSET,John,White,
Bartholomew Husey court steward,1236.0,Ansty Preceptory,WILTSHIRE,Bartholomew,Husey,
William Lye bailiff,44.0,Ansty Preceptory,WILTSHIRE,William,Lye,
Steward receiver auditor and bailiff,1600.0,Baddesley Preceptory,HAMPSHIRE,Steward,receiver,
